url,naziv,cijena,lokacija,lat lng
https://www.olx.ba/artikal/31498029/modreno-renoviran-dvosoban-stan-centar-prodaja/,Modreno renoviran dvosoban stan Centar prodaja,208.800 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863159,18.414235&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30162595/dvosoban-stan-sarajevo-novo-sarajevo/,Dvosoban Stan Sarajevo-Novo Sarajevo,92.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851505,18.370019&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26857918/prodaja-stana-s-mogucnoscu-izdavanja-vraca/,"Prodaja stana s mogučnošću izdavanja, Vraca",1.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.846323,18.393898&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30870748/prodaje-se-stan-dolac-malta-alojza-benca-55-3m2/,"Prodaje se stan, Dolac Malta - Alojza Benca 55.3m2",116.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.854872,18.379789&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31366612/urban-promet-prodaje-stan-otoka-89-m2/,"Urban Promet prodaje: Stan, Otoka, 89 m2",155.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.847499,18.363685&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29405771/trosoban-stan-ciglane-prodaja/,Trosoban stan Ciglane prodaja,170.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.867963,18.40754&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/23591491/3-5-soban-stan-dolac-malta/,"3,5 soban stan Dolac Malta",205.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.852362,18.377858&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30480957/stan-ilidza/,Stan Ilidža,90.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831406,18.300211&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30480592/stan-sarajevo-novi-grad/,Stan Sarajevo-Novi Grad,127.000 KM,"Sarajevo, Novi Grad",
https://www.olx.ba/artikal/24577512/ilidza-otes-trosoban-stan-sa-garazom-na-prodaju/,"Ilidza , Otes, trosoban stan sa garazom na prodaju!",145.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.836468,18.297958&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/22566570/prodaja-cetverosobnog-stana-stari-grad/,"Prodaja četverosobnog stana, Stari Grad",310.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.858779,18.426409&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/23419586/prodaje-se-luksuzni-trosoban-stan-u-centru-sarajeva/,Prodaje se luksuzni trosoban stan u centru Sarajeva,450.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.858771,18.421324&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27664866/prodaja-trosobnog-stana-ilidza/,"Prodaja trosobnog stana, Ilidža",200.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.835121,18.305393&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24139795/super-ponuda-prodaje-se-trosoban-stan-centar/,"Super ponuda! Prodaje se trosoban stan, Centar",250.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.859539,18.411531&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25605383/prodajem-garsonjenu-stambeno-poslovni-prostor-parking/,"PRODAJEM garsonjenu stambeno poslovni prostor, parking",54.800 KM,Stari Grad,"https://maps.google.com/maps?ll=43.861858,18.428871&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30833269/dvosoban-stan-cengic-vila/,Dvosoban stan Cengić Vila,97.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.847887,18.369292&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30916468/sigenx-prodaje-dvosoban-stan-grbavica/,SIGENX prodaje: dvosoban stan/ Grbavica,105.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.850439,18.396644&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29643568/sigenx-prodaje-stan-cekalusa-mejtas/,SIGENX prodaje: Stan / Čekaluša / Mejtaš,128.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861566,18.418382&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29633156/sigenx-prodaje-trosoban-stan-alipasino-polje/,SIGENX: prodaje trosoban stan / Alipašino Polje,110.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.841964,18.35226&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/20076446/dream-homes-stan-na-ciglanama-stan-ciglane/,"Dream Homes: Stan na Ciglanama, Stan Ciglane",200.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.867127,18.4071&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29350898/stan-centar-93m2-stvarna-a-po-zku-79m2/,Stan Centar 93m2 STVARNA a po ZKU 79m2,175.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.860421,18.412583&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31167481/stan-grbavica-47m2/,Stan Grbavica 47m2,105.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851174,18.397739&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30266869/stan-bolnicka-88m2-ekstra-lokacija-i-pozicija/,Stan Bolnička 88m2 Ekstra lokacija i pozicija,200.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.867754,18.418001&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30953309/stan-vraca-50m2/,Stan Vraca 50m2,77.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.84695,18.399659&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24936024/stan-breka-stanovi-novogradnja/,Stan Breka stanovi NOVOGRADNJA,2.445 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.873208,18.418126&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27410903/stan-marijin-dvor-55m2-jos-niza-cijena/,Stan Marijin Dvor 55m2 JOŠ NIŽA CIJENA,105.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856421,18.410491&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30276377/dobrinja-stan-70m2/,DOBRINJA STAN 70m2,98.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.827343,18.35585&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31021405/kaparisanstan-121m2-stari-grad/,KAPARISAN_STAN 121m2 STARI GRAD,360.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857828,18.429295&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31343282/komforan-dvosoban-stan-kosevsko-brdo-prodaja/,Komforan dvosoban stan Koševsko Brdo prodaja,129.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869285,18.40621&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29573512/bauland-prodaje-garsonjera-33m2-tibra2/,BAULAND prodaje: Garsonjera 33m2/Tibra2,64.500 KM,Ilidža,"https://maps.google.com/maps?ll=43.84084,18.325338&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26927705/sarajevo-skenderija-luksuzan-dvosoban-stan/,SARAJEVO SKENDERIJA : LUKSUZAN DVOSOBAN STAN,274.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.854402,18.419728&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31196105/djelomicno-adaptiran-troiposoban-stan-alipasino-polje/,"Djelomično adaptiran troiposoban stan, Alipašino Polje",106.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845291,18.350551&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24495093/cetverosoban-stan-sa-garazom-prodaja-bascarsija-101160/,Četverosoban stan sa garažom prodaja Bašćaršija 101160,230.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.863622,18.43136&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29597819/103132-nova-cijena-trosoban-stan-prodaja-trg-austije/,103132 NOVA CIJENA Trosoban stan prodaja Trg Austije,166.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.855615,18.428946&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27264517/trosoban-stan-na-prodaju-stup-tibra-2-101405/,Trosoban stan na prodaju Stup Tibra 2 101405,115.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.839764,18.325531&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29036790/103118-hit-ponuda-dvoetazni-stan-prodaja-kovacici/,103118 HIT PONUDA Dvoetažni stan prodaja Kovačići,220.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.851969,18.405994&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24627817/dvosoban-stan-prodaja-dolac-malta-101180/,Dvosoban stan prodaja Dolac Malta 101180,105.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.855963,18.379328&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26490204/skenderija-tabasnica-cetverosoban-stan-78-m2/,"Skenderija,Tabašnica, četverosoban stan, 78 m2",206.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.855191,18.418623&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30958260/jednosoban-stansafvet-bega-basagica-32-m2/,"Jednosoban stan;Safvet bega Bašagića, 32 m2",93.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.863019,18.43121&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29495597/my-space-stan-kovacici-ljubljanska-108-m2/,MY SPACE/ Stan/ Kovacici/ Ljubljanska/ 108 m2,225.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.850865,18.404594&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29492269/my-space-dvoetazni-stan-bistrik-nadogradnja-104-m2/,MY SPACE/ Dvoetazni stan/ Bistrik/ NADOGRADNJA/ 104 m2,260.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.855623,18.430137&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31434478/velesici-dvosoban-sa-asfaltiranim-parking-mjestom/,Velešići dvosoban sa asfaltiranim parking mjestom,85.700 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.866538,18.399777&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26562280/sigenx-prodajestan-branilaca-sarajeva-centar-strogi/,SIGENX prodaje:Stan/ Branilaca Sarajeva / Centar strogi,300.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.858007,18.418677&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30878473/stan-breka/,Stan Breka,240.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.870631,18.420994&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30330127/prostor-prodaje-trosoban-stan-dobrinja-4/,"PROSTOR prodaje: Trosoban stan, Dobrinja 4",69.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.829046,18.35746&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31247177/prostor-prodaje-cetverosoban-stan-na-1-spratu-luzani/,"PROSTOR prodaje: Četverosoban stan na 1.spratu, Lužani",139.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.829611,18.300726&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24577676/ilidza-stan-od-52-m2-na-prodaju/,"Ilidža , stan od 52 m2 na prodaju!",96.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831983,18.305645&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/25388607/stari-grad-stan-od-93-m2-na-prodaju/,"Stari Grad , stan od 93 m2 na prodaju!",220.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.855437,18.430631&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31055176/trosoban-stan-centar-sarajevo/,Trosoban stan - Centar - Sarajevo,210.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.857749,18.424926&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31358513/prostor-prodaje-dvosoban-stan-sa-lodjom-dobrinja-5/,"PROSTOR prodaje: Dvosoban stan sa lođom, Dobrinja 5",114.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.834701,18.342183&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31171794/prostor-prodaje-dvosoban-stan-sa-balkonom-dobrinja/,"PROSTOR prodaje: Dvosoban stan sa balkonom, Dobrinja",94.900 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.830831,18.350723&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31437477/prostor-prodaje-cetverosoban-stan-dobrinja-c5/,"PROSTOR prodaje: Četverosoban stan, Dobrinja C5",165.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.826791,18.341496&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30879761/trosoban-stan-grbavica/,Trosoban stan - Grbavica,135.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.848567,18.391612&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31055583/jednoiposoban-stan-envera-sehovica-dolac-malta/,Jednoiposoban stan / Envera Šehovića / Dolac Malta,126.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.85307,18.380122&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31331030/prostor-prodaje-dvosoban-stan-sa-balkonom-pejton/,"PROSTOR prodaje: Dvosoban stan sa balkonom, Pejton",95.900 KM,Ilidža,"https://maps.google.com/maps?ll=43.834425,18.298044&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29722383/prostor-prodaje-dvosoban-stan-sa-balkonom-ilidza/,"PROSTOR prodaje: Dvosoban stan sa balkonom, Ilidža",119.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.831623,18.303215&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31181997/prostor-prodaje-trosoban-stan-sa-balkonom-alipasino/,"PROSTOR prodaje: Trosoban stan sa balkonom, Alipašino",99.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845303,18.344007&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29381432/dvosoban-stan-grbavica-prodaja/,Dvosoban stan Grbavica prodaja,109.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849232,18.389821&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30756311/prostor-prodaje-trosoban-stan-sa-garazom-velesici/,"PROSTOR prodaje: Trosoban stan sa garažom, Velešići",205.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.865633,18.400528&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30400946/prostor-prodaje-adaptiran-dvosoban-stan-grbavica/,"PROSTOR prodaje: Adaptiran dvosoban stan, Grbavica",119.900 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849047,18.390293&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29615196/cetverosoban-stan-alipasino-polje-prodaja/,Četverosoban stan Alipašino polje prodaja,137.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.842242,18.342733&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30700242/prostor-prodaje-adaptiran-dvosoban-stan-cengic-vila/,"PROSTOR prodaje: Adaptiran dvosoban stan, Čengić Vila",129.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.846757,18.37191&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31317262/dvosoban-stan-hrasno-grbavica-malta-otoka/,"Dvosoban stan, Hrasno, Grbavica, Malta, Otoka",120.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.849944,18.380851&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/26381091/novogradnja-dijamant-unikatni-stanovi-82-83m2-otoka/,"NOVOGRADNJA Dijamant unikatni stanovi 82-83m2, Otoka",169.555 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.85016,18.365324&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31274677/cetverosoban-stan-marijin-dvor-centar/,Četverosoban stan - Marijin Dvor - Centar,300.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857357,18.407776&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28755979/prostor-prodaje-novogradnja-miljacka-lamela-g/,"PROSTOR prodaje: NOVOGRADNJA ""MILJACKA"" - LAMELA G",95.550 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.850593,18.357385&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31428730/stan-u-sarajevu-stup-41m2/,Stan u Sarajevu - Stup (41m2),75.000 KM,Ilidža,"https://maps.google.com/maps?ll=43.841807,18.314888&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29393650/trosoban-stan-alipasino-polje-c-faza-novi-grad/,"Trosoban stan Alipašino polje, C faza, Novi grad!",122.500 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.84177,18.353193&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30271704/troiposoban-stan-ciglane/,Troiposoban stan Ciglane,210.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.864428,18.40769&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30566346/stan-ilidza-stupska-f1-1390km-m2/,"Stan Ilidža,Stupska,F1,1390KM /m2",1.390 KM,Ilidža,
https://www.olx.ba/artikal/30556808/dvosoban-stan/,Dvosoban stan,105.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.854385,18.379285&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/31230793/dvosoban-stan-alipasino-a-faza/,"Dvosoban stan, Alipasino A faza",87.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.845071,18.340509&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29402821/nn-nekretnine-cetverosobna-novogradnja-vraca/,NN Nekretnine: Cetverosobna novogradnja - Vraca,180.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.846153,18.394434&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29403758/nn-nekretnine-troiposoban-sa-garazom-bistrik/,NN Nekretnine: Troiposoban sa garazom - Bistrik,230.000 KM 195.000 KM,Stari Grad,"https://maps.google.com/maps?ll=43.854958,18.429987&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30489623/nn-nekretnine-trosobna-novogradnja-vrtovi-sunca/,NN Nekretnine: Trosobna novogradnja - Vrtovi Sunca,185.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.877715,18.415469&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30695644/ideea-nekretnine-adaptiran-trosoban-stan-vraca/,IDEEA Nekretnine: Adaptiran trosoban stan - Vraca,180.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.846571,18.396344&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/28232211/nn-nekretnine-jednoiposoban-stan-marijin-dvor/,NN Nekretnine: Jednoiposoban stan - Marijin Dvor,135.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856854,18.407776&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19155273/ideea-nekretnine-108m2-marijin-dvor/,"IDEEA Nekretnine: 108m2, Marijin Dvor",180.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.855841,18.402991&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30358095/nn-nekretnine-trosoban-stan-vojnicko-polje/,NN Nekretnine: Trosoban stan - Vojnicko Polje,145.000 KM,"Sarajevo, Novi Grad","https://maps.google.com/maps?ll=43.83985,18.339457&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30043233/nn-nekretnine-cetverosoban-stan-kosevsko-brdo/,NN Nekretnine: Cetverosoban stan - Kosevsko Brdo,405.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.861488,18.403463&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/16681380/ideea-nekretnine-dvoetazni-stan-kosevsko-brdo/,IDEEA Nekretnine: Dvoetažni stan - Koševsko Brdo,100.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.869641,18.405523&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/17017662/ideea-nekretnine-stan-u-zgradi-kovaci/,IDEEA Nekretnine: Stan u zgradi - Kovaći,167.500 KM,Stari Grad,"https://maps.google.com/maps?ll=43.862597,18.434526&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/29885487/nn-nekretnine-trosobna-novogradnja-kosevo/,NN Nekretnine: Trosobna novogradnja - Kosevo,320.000 KM 250.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.872851,18.412948&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/21912898/nn-nekretnine-trosoban-marijin-dvor/,"NN Nekretnine; trosoban, Marijin Dvor",200.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.85663,18.409042&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30529104/nn-nekretnine-luksuzna-novogradnja-kosevo-jezero/,NN Nekretnine: Luksuzna novogradnja Kosevo - Jezero,3.700 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.875457,18.412583&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/15339950/ideea-nekretnine-cetverosoban-stan-kod-pozorista/,IDEEA Nekretnine: Četverosoban stan kod Pozorišta,249.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.857465,18.4202&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/19851262/nn-nekretnine-lux-stan-ciglane/,"NN Nekretnine: lux stan, Ciglane",289.500 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863994,18.407669&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/30420145/nn-nekretnine-petosoban-salonski-stan-mejtas/,NN Nekretnine: Petosoban salonski stan - Mejtas,320.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.863066,18.421016&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/18787335/ideea-nekretnine-dvoiposoban-stan-tibra-ii-stup/,IDEEA Nekretnine: dvoiposoban stan TIbra II (Stup),120.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.835168,18.321124&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/27518149/nn-nekretnine-trosoban-adaptiran-cengic-vila/,NN Nekretnine: Trosoban adaptiran - Cengic Vila,112.000 KM,Novo Sarajevo,"https://maps.google.com/maps?ll=43.850919,18.369393&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/24934936/nn-nekretnine-dvoetazni-stan-kod-predsjednistva/,NN Nekretnine: Dvoetažni stan kod Predsjedništva,140.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856259,18.413076&z=16&hl=en-US&gl=US&mapclient=apiv3"
https://www.olx.ba/artikal/23601508/nn-nekretnine-cetverosoban-stan-vrazova-marijin-dvor/,NN Nekretnine: Četverosoban stan Vrazova - Marijin Dvor,200.000 KM,Sarajevo - Centar,"https://maps.google.com/maps?ll=43.856816,18.411682&z=16&hl=en-US&gl=US&mapclient=apiv3"
